51,4,13,5,6,3,1,40,1
38,4,6,1,6,2,1,40,0
24,4,9,1,4,5,2,32,0
45,5,9,5,6,3,1,40,0
28,4,9,5,7,3,1,45,0
42,6,15,5,1,3,1,60,1
22,4,10,1,14,2,1,40,0
28,2,14,5,5,3,1,40,0
60,4,9,4,7,1,2,40,0
31,4,9,3,7,1,2,40,0
47,4,10,5,6,3,1,75,1
40,3,9,2,6,2,1,25,0
30,4,9,7,9,3,1,60,0
61,4,14,5,4,3,1,60,1
71,3,13,4,1,1,2,6,0
42,4,9,2,9,5,2,40,0
44,3,8,5,6,3,1,55,0
46,5,10,5,4,3,1,60,1
50,3,15,1,5,2,2,52,1
27,2,13,1,1,2,1,9,0
40,3,11,5,6,3,1,15,0
21,4,10,1,9,6,2,40,0
25,4,9,1,8,6,1,35,0
61,4,3,2,10,2,1,56,0
54,4,10,2,9,2,1,30,0
31,4,13,1,4,2,1,40,0
53,5,10,5,11,3,1,30,0
39,6,12,5,5,3,1,55,1
57,6,15,5,10,3,1,50,1
48,4,13,2,4,1,2,44,0
30,4,10,5,10,3,1,56,1
35,4,9,5,8,3,1,60,0
42,5,9,5,5,3,1,50,0
34,5,9,5,7,3,1,40,0
59,4,9,5,4,3,1,40,1
69,3,6,5,5,3,1,20,0
29,4,10,1,9,5,2,40,0
40,4,9,5,10,3,1,40,0
21,4,10,1,14,5,1,15,0
40,4,12,2,1,2,2,40,0
43,4,10,5,6,3,1,40,0
36,4,9,2,8,2,1,40,0
41,4,9,6,1,2,1,40,1
72,3,9,4,6,2,1,30,0
20,4,10,1,10,5,1,30,0
41,3,13,4,9,2,2,40,0
34,4,10,2,5,2,1,50,0
48,4,7,2,14,1,2,40,0
27,4,9,1,5,5,2,40,0
35,4,10,5,5,3,1,60,1
28,3,9,1,6,5,1,40,0
27,4,9,1,6,5,1,40,0
20,4,10,1,4,5,1,40,0
18,4,10,1,4,5,2,15,0
32,4,13,5,4,3,1,40,0
38,4,14,5,5,3,1,60,1
23,2,10,1,14,5,1,40,0
28,4,13,5,5,3,1,45,1
40,2,15,5,1,3,1,38,1
35,4,9,2,7,1,2,40,0
74,6,10,4,5,1,1,40,0
28,4,9,1,6,5,1,40,0
23,4,10,1,8,5,1,30,0
20,5,10,1,11,5,1,10,0
44,4,9,2,7,1,2,56,0
46,3,9,2,9,1,2,25,0
20,3,10,1,6,5,1,40,0
51,5,13,5,4,3,1,50,1
40,4,10,3,9,2,2,40,0
48,4,15,5,2,3,1,40,1
60,5,5,5,11,3,1,84,0
48,6,13,5,5,3,1,40,1
46,3,13,5,1,4,2,70,0
48,6,13,5,5,3,1,40,1
22,3,9,1,6,1,2,35,0
24,3,13,1,1,2,2,40,0
45,2,10,2,1,1,2,40,0
18,4,8,1,4,5,2,35,0
39,4,9,5,7,3,1,40,0
65,6,9,5,11,3,1,65,0
22,4,10,2,7,5,2,40,0
20,4,10,1,14,5,2,20,0
28,4,10,5,4,3,1,40,0
46,4,15,5,1,3,1,50,1
42,3,13,5,5,3,1,48,1
61,2,16,5,1,3,1,40,1
28,4,10,5,5,5,1,50,1
18,4,10,1,4,5,2,20,0
24,1,13,1,1,2,1,40,0
45,4,16,5,1,3,1,56,1
24,4,9,1,9,5,1,40,0
44,4,13,5,5,3,1,50,1
20,4,10,1,14,5,1,30,0
35,4,10,5,2,3,1,55,0
52,6,13,5,4,3,1,60,0
25,4,12,1,11,2,1,45,0
19,4,3,1,11,2,1,36,0
35,3,13,5,6,3,1,20,0
54,4,10,2,9,1,2,40,0
21,4,10,1,6,5,1,40,0
26,4,9,5,9,4,2,40,1
42,4,11,2,9,1,2,40,0
19,4,10,1,9,5,2,40,0
55,4,14,5,5,3,1,50,1
44,2,9,5,9,3,1,40,0
25,4,13,1,5,5,1,55,0
26,4,10,5,7,3,1,40,0
64,1,12,3,1,2,2,40,1
41,4,7,2,14,1,2,40,0
25,3,10,1,6,5,1,40,0
43,4,10,5,10,3,1,40,0
45,4,9,1,6,5,1,48,1
48,1,13,5,1,3,1,44,1
60,4,9,5,10,3,1,40,0
45,5,10,1,11,2,1,50,0
51,4,6,5,4,3,1,40,1
37,1,9,2,9,1,2,40,0
22,4,10,1,9,5,1,30,0
44,4,9,5,6,3,1,65,1
27,4,9,5,6,3,1,50,0
47,3,9,5,6,3,1,40,0
32,4,14,5,5,3,1,40,1
40,4,13,5,5,3,1,50,1
41,4,9,5,4,3,1,40,0
32,3,6,2,6,2,2,40,0
26,4,13,1,1,2,2,40,0
47,4,10,5,5,3,1,40,0
55,6,9,5,5,3,1,45,0
38,4,9,5,8,3,1,40,0
24,2,13,1,1,2,1,15,0
64,5,16,5,5,3,1,25,1
56,1,13,5,1,3,1,40,1
41,4,9,5,4,3,1,49,1
33,4,9,5,4,3,1,45,1
33,4,15,1,1,5,1,42,1
21,4,10,5,14,3,1,40,0
59,3,9,4,6,2,1,40,0
58,4,11,5,5,3,1,40,1
43,3,14,2,1,1,1,40,0
21,4,9,1,6,5,1,40,0
45,4,9,1,7,2,1,40,0
53,3,9,5,5,4,2,50,1
41,4,15,5,9,3,1,50,1
27,4,6,5,5,4,2,40,0
53,4,10,5,6,3,1,50,1
38,4,14,5,1,3,1,35,1
31,4,13,5,5,3,1,70,1
41,4,9,5,10,3,1,35,0
22,2,10,1,9,5,2,40,0
43,5,14,5,4,3,1,60,0
41,2,10,1,1,2,1,40,0
27,4,10,5,8,4,2,35,0
41,3,10,5,5,3,1,40,0
36,4,15,2,1,2,1,45,1
49,4,13,5,9,4,2,40,1
20,4,9,1,8,5,1,45,0
58,5,9,6,14,1,2,45,0
35,5,8,1,14,2,2,40,0
30,3,9,5,12,3,1,40,1
21,4,9,1,6,5,1,40,0
29,4,12,1,7,1,1,45,0
40,4,9,4,4,2,2,40,0
54,2,13,1,1,1,2,40,1
35,4,13,5,4,3,1,60,1
35,4,13,5,4,3,1,50,0
40,4,13,6,14,2,2,40,0
59,4,9,3,4,1,2,40,0
43,6,10,5,7,3,1,50,0
39,4,6,5,6,3,1,60,1
51,4,4,3,7,2,2,30,0
71,4,10,1,14,2,2,60,0
33,4,8,2,7,1,2,40,0
28,4,9,2,14,5,1,35,0
30,4,9,6,4,1,1,40,0
20,4,3,6,11,6,1,40,0
51,6,9,5,4,3,1,50,0
39,4,9,5,7,4,2,40,1
62,4,10,5,4,3,1,40,1
37,4,9,1,5,5,1,60,0
28,4,5,1,7,2,1,50,0
23,4,9,1,4,5,1,48,0
39,4,13,5,4,4,2,30,0
50,6,13,4,4,1,1,65,1
31,4,4,1,6,1,1,40,0
45,3,13,5,5,3,1,50,1
23,3,13,1,6,5,1,40,0
47,4,6,4,7,2,1,40,0
59,4,9,4,1,2,2,18,0
32,4,12,5,8,3,1,40,0
82,3,4,4,6,2,1,5,0
49,4,13,5,4,3,1,55,1
74,1,9,4,14,2,1,17,0
22,4,10,1,9,5,1,35,0
32,4,10,5,6,3,1,55,0
34,4,13,5,11,3,1,50,1
59,4,13,5,6,3,1,60,1
36,4,13,5,4,3,1,50,1
59,4,7,2,9,1,2,40,0
47,6,13,2,5,2,1,70,1
53,3,9,5,14,3,1,45,0
25,5,10,1,6,1,1,35,0
44,4,13,2,9,2,1,65,0
57,5,15,5,4,4,2,35,1
42,5,13,5,11,3,1,80,1
58,3,6,5,10,3,1,40,0
39,4,13,5,4,3,1,40,0
32,3,9,1,6,5,1,40,0
45,4,4,2,7,2,1,48,0
47,4,13,5,5,4,2,35,1
52,3,10,5,6,3,1,50,0
56,5,2,3,5,2,1,25,0
52,4,9,2,7,2,2,40,0
34,4,9,1,14,1,2,35,0
36,5,4,5,6,3,1,35,0
41,4,9,6,6,2,1,40,0
30,4,10,1,1,5,1,40,0
44,4,13,5,5,3,1,40,0
17,3,10,1,6,5,2,40,0
34,4,10,1,14,1,2,40,0
41,4,10,3,14,2,1,40,0
29,4,9,1,8,2,1,40,0
25,4,5,1,7,6,1,48,0
42,3,13,3,1,1,1,40,0
48,4,10,5,4,3,1,40,1
26,4,11,1,4,2,1,55,0
64,6,9,5,9,4,2,40,1
46,6,13,5,4,3,1,45,0
38,4,13,5,5,3,1,50,1
49,2,7,5,9,3,1,40,0
23,4,10,1,4,5,2,20,0
46,3,13,1,1,2,2,40,1
30,4,9,1,8,1,1,55,0
49,5,9,5,6,3,1,40,1
47,3,11,2,6,2,1,40,0
44,4,13,5,1,3,1,50,1
31,4,9,2,6,5,1,50,0
19,4,9,1,8,5,1,50,0
45,4,12,2,1,1,2,38,0
34,4,13,5,1,3,1,40,1
26,4,9,1,6,2,1,40,0
38,5,9,5,10,3,1,40,1
31,4,10,1,9,2,2,43,0
36,6,12,3,5,2,1,50,0
31,4,13,5,5,3,1,60,1
30,4,13,5,2,3,1,40,0
37,4,9,5,1,3,1,40,1
30,4,13,1,1,2,1,50,1
21,3,9,5,6,4,2,30,0
73,4,6,4,14,2,2,10,0
38,1,14,5,5,3,1,40,1
30,4,6,1,6,2,1,50,0
33,4,9,5,6,3,1,50,1
52,3,13,5,1,3,1,40,1
58,4,10,2,9,1,2,46,0
34,3,14,1,1,2,2,50,0
35,4,9,5,6,3,1,40,0
59,1,9,5,6,3,1,40,1
45,4,13,2,5,1,2,40,0
27,4,10,1,10,2,1,48,0
31,3,16,1,1,2,1,50,1
45,4,10,1,11,6,1,50,0
40,4,9,3,14,6,2,25,0
27,4,15,5,9,3,1,40,0
19,4,9,1,14,5,1,20,0
29,4,3,1,14,2,1,25,0
34,6,10,5,11,3,1,72,0
32,2,12,5,6,3,1,40,0
49,4,7,5,6,3,1,40,0
33,4,7,2,5,1,2,40,1
74,3,4,5,6,3,1,2,0
62,4,13,5,1,3,1,50,1
39,5,9,5,5,3,1,40,0
43,4,9,2,5,1,2,40,0
22,4,10,1,2,2,2,60,0
24,4,9,5,10,3,1,45,0
76,3,9,5,6,3,1,40,1
25,4,10,1,14,1,2,40,0
19,4,10,1,4,2,2,28,0
31,4,12,2,9,1,2,41,0
53,4,7,2,6,6,2,40,0
61,4,9,5,9,3,1,3,0
47,4,13,5,14,3,1,40,0
37,4,9,2,9,1,2,45,0
50,5,13,2,5,2,1,30,0
27,4,10,1,4,2,1,44,0
58,4,9,2,9,2,2,40,0
43,4,9,5,8,3,1,40,0
39,4,12,5,9,3,1,40,0
36,4,10,1,4,2,2,35,0
56,4,13,5,1,3,1,50,0
26,4,9,5,11,3,1,55,0
23,4,13,1,1,5,2,38,0
47,4,7,1,10,2,1,40,0
68,4,8,4,4,2,2,30,0
47,3,10,1,12,2,1,40,0
45,1,10,5,2,3,1,40,1
26,4,10,5,5,3,1,60,0
20,4,9,1,7,5,1,40,0
46,4,10,1,9,5,2,40,0
37,4,12,5,2,3,1,50,1
37,4,10,5,6,3,1,45,0
43,4,10,5,10,3,1,42,0
59,4,14,4,1,2,2,40,0
39,4,9,2,9,1,2,40,0
32,4,10,2,11,2,2,54,0
63,4,10,5,1,3,1,16,0
45,4,13,5,1,3,1,60,1
59,4,13,2,9,1,2,40,0
36,3,8,1,6,2,1,35,0
26,4,9,1,2,6,1,40,0
34,4,9,2,9,1,2,40,0
41,4,9,5,6,3,1,40,1
26,4,9,1,8,5,1,40,0
53,4,9,2,7,2,2,40,0
33,4,9,5,9,4,2,35,1
46,4,13,5,5,3,1,50,1
79,3,9,4,6,2,2,30,0
31,4,9,4,6,1,2,40,0
24,4,9,3,14,2,1,40,0
57,3,9,2,9,1,2,62,0
40,4,9,3,14,1,2,47,0
41,6,11,5,4,3,1,84,0
20,4,10,1,9,5,1,26,0
45,4,7,1,7,2,2,40,0
27,4,11,3,9,1,2,40,0
36,4,3,6,6,6,1,40,0
30,4,9,5,6,3,1,40,0
36,4,13,5,1,4,2,40,1
25,4,9,6,11,2,1,40,0
30,3,10,1,6,2,2,25,0
31,4,9,5,9,4,2,40,0
49,4,9,5,6,3,1,45,1
26,4,7,1,8,1,1,20,0
25,4,13,1,1,2,1,40,0
29,4,11,1,9,5,2,40,0
24,4,10,1,9,5,2,52,0
41,4,9,5,9,3,1,40,1
35,4,14,1,5,2,1,40,1
57,6,13,5,4,4,2,40,1
21,4,7,1,13,6,2,40,0
29,4,6,1,14,5,2,32,0
36,4,10,5,5,3,1,40,0
20,4,10,1,9,5,2,25,0
51,4,13,5,5,3,1,40,1
39,4,7,5,7,3,1,40,0
36,4,13,5,5,3,1,50,0
40,5,15,5,1,3,1,70,1
61,4,9,5,5,3,1,50,0
38,4,15,5,1,3,1,60,0
20,3,10,1,6,5,1,35,0
21,4,9,3,14,5,2,35,0
40,4,9,2,2,1,2,40,0
46,4,6,5,6,3,1,45,0
21,4,10,5,6,3,1,54,0
35,5,6,5,10,3,1,50,0
39,4,13,5,4,3,1,40,0
38,5,9,5,6,3,1,60,0
30,4,9,3,9,1,2,40,0
28,4,5,1,7,1,1,40,0
32,4,13,5,5,3,1,40,1
46,5,11,5,6,3,1,40,1
40,4,11,5,6,3,1,40,0
47,4,9,5,7,4,2,40,1
44,4,6,5,10,3,1,40,0
38,4,9,5,4,3,1,40,0
51,3,9,6,6,2,1,20,1
46,5,13,5,11,3,1,40,1
51,4,16,5,1,3,1,60,1
45,4,16,4,1,1,1,40,1
20,4,10,1,14,5,2,20,0
44,4,13,5,1,3,1,45,0
33,4,11,5,11,3,1,45,0
18,4,9,1,14,5,2,30,0
61,6,15,3,1,2,1,40,1
50,2,13,1,5,2,2,40,0
47,1,9,1,7,5,1,40,0
34,4,13,5,5,3,1,50,1
53,4,9,5,10,3,1,60,0
39,5,10,5,6,3,1,40,0
58,4,9,5,6,3,1,40,1
66,3,9,5,6,3,1,18,0
26,4,7,1,11,2,1,50,0
41,4,3,5,9,3,1,40,0
47,3,10,5,5,3,1,40,0
31,4,11,5,7,3,1,40,0
52,4,10,5,5,3,1,40,1
29,4,12,5,4,3,1,50,1
43,4,5,3,8,1,2,50,0
42,1,14,5,5,3,1,40,1
35,4,10,1,7,2,2,30,0
41,4,9,5,7,3,1,40,0
34,4,13,5,4,3,1,60,1
52,5,10,5,6,3,1,40,0
61,4,10,5,6,3,1,40,0
39,3,9,3,5,1,1,40,0
19,4,10,1,4,2,2,25,0
46,2,13,5,5,3,1,40,1
39,4,10,1,5,2,1,45,0
22,4,10,1,14,2,1,50,0
30,2,9,3,9,2,2,40,0
40,4,11,2,14,2,2,32,0
43,4,13,6,1,2,1,40,0
37,4,3,5,11,3,1,36,0
23,4,12,1,14,5,1,20,0
39,3,12,2,1,2,1,59,0
54,4,14,5,4,3,1,40,0
46,6,10,5,4,3,1,60,0
20,4,10,1,10,5,2,40,0
50,5,13,5,2,4,2,50,1
17,4,6,1,4,5,2,15,0
36,4,9,5,7,3,1,40,0
37,4,9,5,4,3,1,45,0
53,4,9,2,14,2,2,38,0
50,4,9,5,10,3,1,40,1
38,4,9,5,6,3,1,40,0
63,5,9,5,6,3,1,32,0
53,4,9,5,6,3,1,50,1
40,3,13,2,6,2,2,50,0
23,6,10,1,1,2,1,50,0
20,4,9,1,8,2,1,43,0
46,4,10,5,6,3,1,40,1
28,4,6,1,14,6,1,40,0
59,4,14,2,1,2,1,50,0
41,4,13,5,5,3,1,40,1
33,4,1,5,11,3,1,40,0
56,4,8,5,6,3,1,40,0
50,5,9,5,4,3,1,55,1
31,3,13,1,5,2,2,50,0
41,4,11,2,4,5,1,50,0
38,4,13,5,1,4,2,40,1
25,2,12,1,9,5,2,40,0
18,3,9,1,6,6,2,12,0
49,3,13,2,1,1,2,40,0
39,4,10,1,7,5,1,40,0
22,3,10,1,6,5,2,20,0
21,4,10,1,1,5,2,25,0
35,4,13,5,4,3,1,40,0
21,3,9,1,6,1,2,40,0
38,4,9,5,6,3,1,40,1
55,4,4,4,14,1,2,20,0
31,4,9,2,10,2,1,55,0
17,6,7,1,1,5,1,20,0
31,4,13,5,9,3,1,50,1
25,3,13,1,1,2,1,40,0
39,4,14,5,5,3,1,55,1
50,4,4,5,7,3,1,40,0
38,3,13,5,1,4,2,20,1
50,4,10,5,4,3,1,60,0
63,4,6,5,5,3,1,40,0
31,4,9,5,10,3,1,50,0
23,4,13,1,1,5,2,40,0
18,4,10,1,14,5,1,20,0
43,3,13,2,1,1,2,48,0
34,4,10,5,5,3,1,50,1
18,4,7,1,4,5,1,35,0
46,4,9,5,7,3,1,40,1
35,4,13,1,4,1,2,40,1
46,2,14,1,5,2,2,38,0
59,4,11,5,2,3,1,40,1
31,4,4,1,8,2,2,30,0
27,4,9,2,4,1,2,37,0
41,4,14,5,1,3,1,40,0
42,4,9,1,6,5,1,40,0
55,4,13,5,5,3,1,40,1
34,3,9,1,6,2,2,40,0
44,4,9,1,7,2,2,40,0
26,4,13,1,5,2,2,50,0
36,4,11,5,1,4,2,40,1
69,4,5,5,14,3,1,35,0
33,4,10,1,9,1,2,40,0
30,4,11,5,1,3,1,40,0
35,4,9,5,14,4,2,16,1
25,4,13,1,5,2,2,40,1
21,4,10,1,14,5,1,40,0
18,4,7,1,14,6,1,15,0
35,5,10,5,6,3,1,60,1
20,4,9,5,8,3,1,50,0
26,4,14,5,1,3,1,40,0
46,4,13,5,2,3,1,40,0
31,4,13,1,1,1,2,36,0
40,4,15,5,6,3,1,40,1
40,4,9,2,5,1,2,52,0
31,4,13,1,5,2,2,40,0
32,5,16,5,5,3,1,40,0
23,5,10,2,9,5,1,40,0
25,3,14,1,12,2,1,40,0
37,4,10,5,10,3,1,50,0
18,4,10,1,4,5,2,20,0
55,4,9,4,4,2,2,38,0
52,4,5,2,6,1,2,40,0
26,4,9,1,9,5,2,40,0
37,4,10,1,2,2,1,40,1
39,4,9,2,5,1,2,45,0
62,5,13,2,1,2,2,40,1
19,3,10,1,6,5,2,25,0
47,4,9,5,6,3,1,45,1
51,3,13,5,12,3,1,40,1
55,4,9,2,14,1,2,40,0
30,4,9,5,6,3,1,35,0
59,1,10,5,6,3,1,36,0
45,5,6,5,6,3,1,65,0
52,4,10,5,5,3,1,45,1
21,4,9,1,8,5,1,20,0
31,4,9,5,7,3,1,55,0
29,4,10,1,9,5,1,40,0
24,4,9,5,8,3,1,40,0
17,4,6,1,14,5,1,24,0
47,4,9,2,7,2,2,40,0
46,4,10,5,4,3,1,50,1
32,3,9,2,6,1,2,28,0
34,4,6,1,11,2,1,44,0
63,4,8,5,10,3,1,40,0
21,4,10,1,14,5,1,25,0
18,4,9,1,14,6,1,36,0
49,2,16,5,5,3,1,50,1
81,5,9,4,9,2,2,20,0
36,6,12,5,5,3,1,40,1
47,4,9,5,6,3,1,40,1
36,4,14,5,4,3,1,50,1
39,5,11,5,11,3,1,60,0
46,4,13,1,4,2,2,35,0
43,3,10,5,9,4,2,40,1
39,3,13,2,9,1,2,35,0
29,4,10,3,4,2,2,40,0
23,4,9,1,8,5,2,16,0
57,4,6,5,6,3,1,43,0
38,5,9,1,4,1,2,42,0
25,4,13,1,4,5,2,40,0
39,3,10,5,5,3,1,40,0
24,4,10,1,4,2,1,40,0
56,4,14,5,6,3,1,44,1
39,4,8,2,4,2,2,40,0
23,4,11,1,4,1,2,60,0
17,3,7,1,6,2,2,20,0
67,5,9,2,5,2,2,16,0
41,4,13,1,9,2,1,50,0
24,3,13,1,1,5,2,50,0
51,4,13,2,5,2,1,40,1
30,6,9,2,14,2,2,60,0
47,6,9,5,11,3,1,40,1
56,4,9,1,7,2,1,32,0
51,4,9,2,6,2,1,38,0
57,5,10,5,5,3,1,55,0
34,4,10,2,14,1,2,40,0
24,4,13,1,1,2,1,40,0
57,4,9,5,7,3,1,40,0
38,4,9,5,7,3,1,40,1
23,4,9,1,2,2,2,40,0
35,4,4,5,7,3,1,40,0
58,4,9,5,6,3,1,52,0
19,3,9,1,6,5,2,12,0
19,3,4,1,6,2,1,40,0
68,2,16,5,1,3,1,60,1
43,4,10,5,5,3,1,40,1
17,4,7,1,14,5,2,20,0
53,2,16,5,1,3,1,50,1
37,6,16,5,1,3,1,99,1
21,3,13,1,6,2,1,25,0
63,4,9,5,6,3,1,40,1
31,4,10,6,10,1,1,50,0
29,4,9,5,14,3,1,40,0
43,3,10,5,12,3,1,40,1
27,4,15,1,1,2,2,65,1
25,5,9,1,14,6,1,32,0
28,4,9,1,1,2,2,40,0
54,4,9,2,4,1,2,35,0
74,3,10,4,6,2,2,12,0
31,3,10,1,5,5,2,32,0
23,4,10,1,2,2,1,48,0
19,4,13,1,1,5,2,30,0
39,3,1,4,6,2,2,20,0
61,5,9,5,11,4,2,40,0
59,3,9,5,6,4,2,40,1
27,6,11,5,14,4,2,36,1
19,4,10,1,9,5,2,20,0
23,3,9,1,6,5,1,40,0
25,3,9,2,9,2,2,35,0
40,4,10,5,2,3,1,48,1
53,4,7,2,14,2,2,37,0
32,4,13,1,1,2,1,45,0
72,5,16,5,1,3,1,25,1
61,4,4,5,10,3,1,40,0
42,4,9,5,4,3,1,40,0
17,4,6,1,14,5,2,20,0
73,4,9,5,10,3,1,16,0
41,5,10,3,6,2,1,40,0
23,4,10,1,7,5,2,20,0
23,4,9,1,1,2,2,40,0
65,4,11,5,9,3,1,15,0
45,6,9,5,4,4,2,50,0
52,1,13,5,2,3,1,40,1
24,3,13,1,9,5,2,27,0
23,4,11,5,6,3,1,40,0
30,4,10,2,2,5,2,40,0
26,4,13,1,5,2,1,40,0
37,5,9,2,11,1,1,56,0
17,4,9,1,14,5,1,40,0
31,4,9,5,4,3,1,40,0
52,4,9,3,9,6,2,40,0
63,4,13,1,4,2,1,27,0
27,4,9,1,13,2,2,60,0
31,4,5,5,7,3,1,40,0
71,5,9,4,9,2,2,35,0
35,4,13,5,5,3,1,60,0
44,4,9,5,9,4,2,38,0
36,4,14,5,1,3,1,40,0
22,4,13,1,5,6,2,20,0
32,4,9,5,1,3,1,48,0
30,3,13,2,1,1,2,40,0
60,3,9,5,6,3,1,40,0
25,4,10,1,9,5,2,40,0
76,4,4,4,12,2,2,12,0
41,4,9,2,6,2,1,40,0
26,4,4,5,7,3,1,40,0
45,4,8,5,7,3,1,40,0
32,4,10,2,9,1,2,40,0
22,4,9,1,6,2,1,40,0
39,4,13,5,4,3,1,40,1
63,5,13,1,10,2,1,40,0
23,4,12,1,10,1,2,40,0
61,4,6,5,7,3,1,40,0
31,2,11,5,6,3,1,40,0
25,4,5,5,7,3,1,45,0
33,4,9,1,14,5,2,40,0
39,4,9,5,4,4,2,36,0
53,4,13,5,7,4,2,40,0
26,1,13,1,5,2,2,40,0
21,4,10,1,14,5,1,32,0
18,4,9,1,9,5,1,40,0
34,4,13,5,5,3,1,60,1
44,2,14,5,1,3,1,40,1
31,4,9,2,6,5,1,50,0
44,4,9,5,10,3,1,40,1
42,4,15,5,1,3,1,60,1
43,4,9,5,7,3,1,44,0
33,4,13,5,14,3,1,38,1
21,4,10,1,4,5,2,30,0
30,4,9,5,8,3,1,40,1
55,4,9,5,10,3,1,60,0
57,4,10,1,9,2,2,40,0
37,4,9,1,11,2,1,50,0
32,4,9,5,7,3,1,40,1
62,5,13,5,1,3,1,60,1
31,5,13,1,4,2,1,40,1
51,4,13,5,5,3,1,50,1
37,4,14,2,5,1,2,45,0
45,4,3,5,10,3,1,38,0
47,4,10,5,7,3,1,40,0
31,3,9,2,6,5,1,75,0
75,5,7,5,5,3,1,30,0
43,4,14,5,1,3,1,50,0
39,4,12,5,6,3,1,60,1
30,4,13,5,1,3,1,40,1
27,4,3,1,8,6,1,40,0
44,4,9,5,7,3,1,40,0
53,3,14,2,1,2,2,35,1
40,4,13,5,9,3,1,40,0
18,4,7,1,4,5,2,20,0
33,4,13,5,12,3,1,40,0
20,4,9,1,4,5,1,40,0
38,4,10,5,5,3,1,50,0
48,4,9,2,9,2,2,35,0
46,5,9,5,5,3,1,40,0
51,4,9,5,6,3,1,40,0
35,5,9,1,14,6,2,30,0
24,4,4,1,8,6,1,40,0
30,4,10,2,8,2,1,50,0
70,4,9,5,5,3,1,30,0
26,4,9,5,10,3,1,44,0
34,4,9,5,6,3,1,40,0
46,4,9,5,6,3,1,40,1
70,4,9,5,9,4,2,5,0
37,3,10,5,14,3,1,40,0
36,5,10,2,4,1,2,35,0
23,4,5,1,7,6,2,40,0
28,4,9,5,4,3,1,40,0
44,5,10,5,5,3,1,50,1
58,4,9,2,7,2,1,30,0
53,4,10,5,5,3,1,60,1
23,4,10,5,8,3,1,40,0
26,4,9,1,6,2,1,40,0
21,3,10,5,6,3,1,40,0
34,3,14,2,1,2,2,50,0
43,4,7,5,6,3,1,40,0
22,4,10,1,14,6,1,20,0
41,4,10,5,6,3,1,50,1
36,4,9,5,9,3,1,40,0
41,3,13,5,1,4,2,20,0
27,4,9,1,9,2,1,40,0
42,5,10,5,11,3,1,60,0
27,4,11,1,9,5,2,35,0
41,4,9,2,12,5,1,40,0
32,4,13,5,5,6,2,40,1
21,4,10,1,9,5,1,20,0
44,4,13,5,5,3,1,50,1
29,4,13,1,5,5,1,40,0
19,5,10,1,14,5,2,22,0
21,3,10,1,9,5,1,40,0
46,4,9,5,10,3,1,40,0
38,4,13,5,5,3,1,55,1
43,4,10,1,9,1,1,48,1
54,6,9,5,4,3,1,50,1
38,4,14,5,5,3,1,60,1
18,3,10,1,6,5,1,40,0
50,4,9,5,9,4,2,40,1
30,4,11,5,1,4,2,36,1
30,4,5,5,6,3,1,40,0
28,3,9,1,5,1,2,35,0
26,4,11,1,9,2,2,45,0
37,1,10,5,6,3,1,43,0
32,4,9,5,7,3,1,50,1
64,2,14,5,1,4,2,5,1
18,4,9,1,4,5,2,28,0
30,4,10,5,9,3,1,30,0
36,3,11,5,6,4,2,8,0
18,4,7,1,14,6,1,30,0
27,4,9,5,6,3,1,40,0
49,4,5,5,14,3,1,40,0
46,2,9,5,14,3,1,43,1
37,4,9,5,9,3,1,40,0
30,4,10,2,10,2,1,40,0
29,4,9,2,1,2,2,30,0
22,3,9,1,6,5,1,40,0
25,5,9,5,11,3,1,30,0
38,4,9,3,13,1,2,30,0
32,3,13,2,6,1,2,40,0
35,4,10,5,6,3,1,50,0
56,4,14,5,9,3,1,80,1
29,4,10,2,5,2,2,40,0
41,4,9,5,2,3,1,40,0
47,4,9,5,7,3,1,40,0
23,4,13,1,9,2,2,40,0
46,5,13,5,4,3,1,45,1
28,3,9,1,12,6,1,40,0
39,4,13,2,9,1,2,20,0
42,5,10,5,11,4,2,50,0
39,4,9,5,10,3,1,48,1
68,3,4,5,6,3,1,30,0
37,6,13,5,6,3,1,55,1
57,4,15,1,1,2,2,40,0
22,4,10,1,14,2,2,30,0
24,4,11,1,9,2,1,30,1
19,4,10,1,8,5,1,50,0
55,4,12,2,4,1,2,30,0
37,3,9,5,12,3,1,40,0
37,3,10,1,9,1,2,40,0
28,4,13,5,14,3,1,50,0
27,4,9,1,14,2,2,40,0
40,2,13,1,1,1,2,20,0
51,4,9,2,13,5,2,40,0
52,4,11,5,10,3,1,56,0
74,3,10,4,6,2,2,3,0
49,6,10,5,5,3,1,50,1
20,3,10,1,6,5,2,40,0
40,1,10,2,9,2,2,50,0
80,4,10,1,1,2,1,60,0
63,4,10,5,12,3,1,40,0
63,4,9,2,10,1,1,45,1
51,4,10,2,9,1,2,40,0
23,4,9,1,9,2,2,40,0
66,5,9,4,6,2,1,20,0
33,5,9,5,4,3,1,66,0
49,4,9,5,6,3,1,43,0
20,4,10,1,10,2,1,32,0
33,6,12,5,5,3,1,60,1
26,4,10,7,12,3,1,40,0
52,4,9,5,5,3,1,50,1
33,4,13,5,5,3,1,50,1
47,4,13,2,4,2,1,45,0
23,4,9,1,5,5,1,75,0
53,1,12,5,9,3,1,40,0
19,4,10,1,14,5,1,20,0
26,1,10,1,6,2,1,40,0
53,4,4,5,10,3,1,60,1
65,4,9,1,7,2,1,10,0
68,4,13,5,10,3,1,30,0
30,4,6,1,4,6,1,18,0
